subject,run,order,transcribe,subid_check,character,index
1026,9,2,"Um, here is where I realized that Kevin is kind of afraid of getting old. He's also 36. Uh, he and Kate, they might be, like, twin brother and twin sister, because they have the same age. They're all, they're both 36. And from his behavior, he is famous. This is confirmed, because, like, the man Kate brings back to their house apparently recognized Kevin as, like, a character, as a actor for Manny. And, um, he is probably stressed, because, like, he's making a scene, and XXX recording him. Um, I can't tell if he regrets his actions, but he is definitely very stressed by whatever happens, due to he, um, storming away from the show.",sub-1026,4.0,354
1026,9,3,"Well, Kate is a caring sister, but, um, she's not very up to date with the news. Um, she does not check her phone very often. Um, and Kate is apparently surprised by Kevin's behavior. But, um, she did not, like, condemn Kevin for whatever he did, so she is a supporting sister.",sub-1026,2.0,355
1026,9,4,"Jack is very emotional. Um, it takes time for him to process these very big, emotional um, or stressful information. But maybe it's what it feels like being a first time dad. Um, yeah.",sub-1026,1.0,356
1026,10,1,"Well Jack did not talk alot, so, like, he was listening to the old doctor's, um, speech on parenting and life. So, like, he's apparently, like, a good listener who listened to, like, other people's, um, wisdom.",sub-1026,1.0,357
1026,10,2,"Um, here I can see that Kevin is very respectful of, like, the other old famous ac- actor. But, um, not much of the other things. ",sub-1026,4.0,358
1026,10,3,"Um, um, Randall did not introduce his biological father as the grandfather for the kids. But he did introduce them. He did introduce, like, his biological father to the kids. Suggesting that, um, I think Randall is more XXX. Although, like, he hates his, he has many reasons to hate his biological father. But he still wants his biological father to have a taste of, like, home-ness and, like, grandchildren. ",sub-1026,3.0,359
1026,10,4,"Well, here I can see that Kate has very poor self-control, which is not surprising, because otherwise she won't, she won't eat so much and, um, become obese. Uh, cause, like, in this scene, Kate was, like, trying to eat the cake. Uh, she actually, like, tear off the first layer of the label and then see the second layer and then stop and then close the fridge. And, um, she is very smart in the way that she has, like, labeling systems that try to, like, stop her from overeating. The labels are actually kind of cute. Um, but, like, she definitely have to work on her self-control.",sub-1026,2.0,360
1029,1,1,,sub-1029,3.0,361
1029,1,2,,sub-1029,4.0,362
1029,1,3,,sub-1029,2.0,363
1029,1,4,,sub-1029,1.0,364
1029,2,1,,sub-1029,1.0,365
1029,2,2,,sub-1029,2.0,366
1029,2,3,,sub-1029,4.0,367
1029,2,4,,sub-1029,3.0,368
1029,3,1,,sub-1029,4.0,369
1029,3,2,,sub-1029,1.0,370
1029,3,3,,sub-1029,2.0,371
1029,3,4,,sub-1029,3.0,372
1029,4,1,,sub-1029,3.0,373
1029,4,2,,sub-1029,2.0,374
1029,4,3,,sub-1029,1.0,375
1029,4,4,,sub-1029,4.0,376
1029,5,1,,sub-1029,4.0,377
1029,5,2,,sub-1029,1.0,378
1029,5,3,,sub-1029,3.0,379
1029,5,4,,sub-1029,2.0,380
1029,6,1,,sub-1029,1.0,381
1029,6,2,,sub-1029,3.0,382
1029,6,3,,sub-1029,4.0,383
1029,6,4,,sub-1029,2.0,384
1029,7,1,,sub-1029,4.0,385
1029,7,2,,sub-1029,3.0,386
1029,7,3,,sub-1029,2.0,387
1029,7,4,,sub-1029,1.0,388
1029,8,1,,sub-1029,3.0,389
1029,8,2,,sub-1029,2.0,390
1029,8,3,,sub-1029,1.0,391
1029,8,4,,sub-1029,4.0,392
1029,9,1,,sub-1029,2.0,393
1029,9,2,,sub-1029,4.0,394
1029,9,3,,sub-1029,3.0,395
1029,9,4,,sub-1029,1.0,396
1029,10,1,,sub-1029,3.0,397
1029,10,2,,sub-1029,1.0,398
1029,10,3,,sub-1029,2.0,399
1029,10,4,,sub-1029,4.0,400
1033,1,1,"Um, I think Kate is at a point in her life when she's kind of reaching middle age, maybe having a sort of midlife crisis, uh, I saw that she was, like, sitting on the bathroom floor with her boyfriend, thinking about this, thinking about her life, she seems to have a good relationship with her boyfriend, but, like I said, probably is having some sort of midlife crisis.",sub-1033,2.0,401
1033,1,2,"Um, I don't know much about Jack, but he seems to have a good relationship with his wife, I believe, um, yeah, there's definitely more to be seen about Jack.",sub-1033,1.0,402
1033,1,3,"Randall seems, I'm not really sure about Randall yet, um, it seems like he didn't know his father was dying, so maybe he doesn't have a good relationship with him.",sub-1033,3.0,403
1033,1,4,"Kevin seems kind of like Kate, maybe having some sort of midlife crisis. I don't really know what was going on with the, uh, child scene, um, I thought it was kind of funny, but yeah, he seems to have, be having some sort of crisis as well.",sub-1033,4.0,404
1033,2,1,"Um, yeah, my thoughts about Jack changed a little bit just because I realized he is an actor. Maybe he's not having a crisis, maybe he was just acting like he was. I'm not really sure though.",sub-1033,1.0,405
1033,2,2,"Um, my thoughts about Kate have not changed just because I still think she's having some sort of midlife crisis. Um. When the waiter asked if they wanted dessert, she said no, and she was very insistent on it. Maybe she's trying to live healthier, uh, trying to change her life for the better.",sub-1033,2.0,406
1033,2,3,"Uh, no, Kevin still seems like a devoted husband. Um, I mean like, he was being intimate with his wife, even though she might not be conventionally attractive, which is nice.",sub-1033,4.0,407
1033,2,4,"Um, Randall, uh, I kind of forgot about this character. Uh, yeah, I mean, it does, I did get the confirmation that he's kind of approaching his midlife, so maybe he is having some sort of crisis.",sub-1033,3.0,408
1033,3,1,"Uh, my thoughts about Randall, um, I'm still a little indifferent towards Randall just because I don't know a lot about him. Um, maybe he had a rougher upbringing just because like his father was not in his life. He mentioned his mom was not a very good mom also, so maybe, um, I need to see more about him.",sub-1033,3.0,409
1033,3,2,"With Jack, I still feel the same about Jack. He seems like a devoted father, uh, or a future father, and a good uh husband overall to his wife.",sub-1033,1.0,410
1033,3,3,"Uh, yeah, with Kevin, I don't know, I'm still a little confused about his character. He seems like he's an actor, but I can't really tell what scenes he's acting in versus which ones, uh, are more like relevant to his character overall. Like when he was acting with the father in that one scene, it kind of seemed like he wasn't really acting, maybe he was projecting something.",sub-1033,4.0,411
